system,inclination_deg,mass_factor,draw,survived,t_end_yr,reason
TYC 1422-614-1,90.0,1.0,0,True,54318.97719315629,survived
TYC 1422-614-1,90.0,1.0,1,True,54318.97719315629,survived
TYC 1422-614-1,90.0,1.0,2,True,54318.97719315629,survived
TYC 1422-614-1,90.0,1.0,3,True,54318.97719315629,survived
TYC 1422-614-1,90.0,1.0,4,True,54318.97719315629,survived
TYC 1422-614-1,70.0,1.0641777724759123,0,True,54318.97719315629,survived
TYC 1422-614-1,70.0,1.0641777724759123,1,True,54318.97719315629,survived
TYC 1422-614-1,70.0,1.0641777724759123,2,True,54318.97719315629,survived
TYC 1422-614-1,70.0,1.0641777724759123,3,True,54318.97719315629,survived
TYC 1422-614-1,70.0,1.0641777724759123,4,True,54318.97719315629,survived
TYC 1422-614-1,55.0,1.220774588761456,0,True,54318.97719315629,survived
TYC 1422-614-1,55.0,1.220774588761456,1,True,54318.97719315629,survived
TYC 1422-614-1,55.0,1.220774588761456,2,True,54318.97719315629,survived
TYC 1422-614-1,55.0,1.220774588761456,3,True,54318.97719315629,survived
TYC 1422-614-1,55.0,1.220774588761456,4,True,54318.97719315629,survived
TYC 1422-614-1,40.0,1.5557238268604126,0,True,54318.97719315629,survived
TYC 1422-614-1,40.0,1.5557238268604126,1,True,54318.97719315629,survived
TYC 1422-614-1,40.0,1.5557238268604126,2,True,54318.97719315629,survived
TYC 1422-614-1,40.0,1.5557238268604126,3,True,54318.97719315629,survived
TYC 1422-614-1,40.0,1.5557238268604126,4,True,54318.97719315629,survived
TYC 1422-614-1,30.0,2.0000000000000004,0,True,54318.97719315629,survived
TYC 1422-614-1,30.0,2.0000000000000004,1,True,54318.97719315629,survived
TYC 1422-614-1,30.0,2.0000000000000004,2,True,54318.97719315629,survived
TYC 1422-614-1,30.0,2.0000000000000004,3,True,54318.97719315629,survived
TYC 1422-614-1,30.0,2.0000000000000004,4,True,54318.97719315629,survived
TYC 1422-614-1,22.0,2.6694671625540143,0,True,54318.97719315629,survived
TYC 1422-614-1,22.0,2.6694671625540143,1,False,29938.19162543948,close_encounter
TYC 1422-614-1,22.0,2.6694671625540143,2,False,2796.574093493813,close_encounter
TYC 1422-614-1,22.0,2.6694671625540143,3,False,1586.24262748764,close_encounter
TYC 1422-614-1,22.0,2.6694671625540143,4,True,54318.97719315629,survived
TYC 1422-614-1,16.0,3.6279552785433005,0,True,54318.97719315629,survived
TYC 1422-614-1,16.0,3.6279552785433005,1,False,2870.409807901282,close_encounter
TYC 1422-614-1,16.0,3.6279552785433005,2,False,3787.5766069808506,close_encounter
TYC 1422-614-1,16.0,3.6279552785433005,3,False,1694.0383151324697,close_encounter
TYC 1422-614-1,16.0,3.6279552785433005,4,False,11582.281542970135,close_encounter
TYC 1422-614-1,12.0,4.809734344744131,0,False,52.029055207437764,close_encounter
TYC 1422-614-1,12.0,4.809734344744131,1,False,607.8389670456585,close_encounter
TYC 1422-614-1,12.0,4.809734344744131,2,False,971.6710709931561,close_encounter
TYC 1422-614-1,12.0,4.809734344744131,3,False,66.5090729507066,close_encounter
TYC 1422-614-1,12.0,4.809734344744131,4,False,178.0670899915829,close_encounter
TYC 1422-614-1,9.0,6.392453221499662,0,False,41.43512769612313,close_encounter
TYC 1422-614-1,9.0,6.392453221499662,1,False,272.6946247480218,close_encounter
TYC 1422-614-1,9.0,6.392453221499662,2,False,40.2222715090801,close_encounter
TYC 1422-614-1,9.0,6.392453221499662,3,False,166.78010180195795,close_encounter
TYC 1422-614-1,9.0,6.392453221499662,4,False,12.227570538760355,close_encounter
TYC 1422-614-1,7.0,8.205509048125078,0,False,9.183053987611524,close_encounter
TYC 1422-614-1,7.0,8.205509048125078,1,False,41.534136364453175,close_encounter
TYC 1422-614-1,7.0,8.205509048125078,2,False,5.3712202569048575,close_encounter
TYC 1422-614-1,7.0,8.205509048125078,3,False,147.99320698633224,close_encounter
TYC 1422-614-1,7.0,8.205509048125078,4,False,1743.5674014648014,close_encounter
TYC 1422-614-1,5.0,11.473713245669856,0,False,11.534509860450052,close_encounter
TYC 1422-614-1,5.0,11.473713245669856,1,False,16.83147361610737,close_encounter
TYC 1422-614-1,5.0,11.473713245669856,2,False,8.787019314291351,close_encounter
TYC 1422-614-1,5.0,11.473713245669856,3,False,39.97474983825499,close_encounter
TYC 1422-614-1,5.0,11.473713245669856,4,False,16.088908603632046,close_encounter
